playerID,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,classification
pascuca02,Player,542,0.2048,5,81,71,198,156,32,5,0,0.24263261296660119,0.2637,529,174,170,0.5058,3.6330,132,36,10,2930.6666,2167,529,210,507,26,NULL,NULL,NULL,NULL,7,NULL,NULL,N
dihigma99,Player,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
lloydpo99,Player,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
lopezal01,Manager,1950,0.2615,51,652,613,1547,1247,206,43,46,0.32639531298180696,0.3367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1925,6654,1126,140,2425,1410,1004,3.0556,2,3,NULL,Y
rusieam01,Player,487,0.2474,8,176,209,428,349,42,29,25,0.2614861032331254,0.3191,462,245,174,0.5847,3.0727,392,30,5,3769.6666,1934,485,200,881,35,NULL,NULL,NULL,NULL,NULL,1,NULL,Y
seweljo01,Player,1903,0.3121,49,1055,1141,2226,1673,436,68,74,0.39086168363546064,0.4129,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1875,3273,5230,776,NULL,NULL,NULL,NULL,NULL,8,NULL,Y
matheed01,Player,2391,0.2712,512,1453,1509,2315,1377,354,72,68,0.3760556383507203,0.5094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2345,2966,4385,444,311,149,161,4.0000,12,4,NULL,Y
wilheho01,Player,1070,0.0880,1,21,24,38,33,3,1,0,0.1394335511982571,0.1065,1070,143,122,0.5396,2.5231,20,5,227,2254.3332,1610,1070,114,373,17,NULL,NULL,NULL,NULL,8,NULL,NULL,N
willsma01,Player,1942,0.2812,20,458,1067,2134,1866,177,71,586,0.3301160659743433,0.3312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1918,2786,5512,928,83,26,56,6.5000,7,9,NULL,N
mazerbi01,Player,2163,0.2600,138,853,769,2016,1522,294,62,27,0.2994452484322238,0.3672,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2104,4976,6694,1706,NULL,NULL,NULL,NULL,10,13,NULL,N
malonji01,Player,321,0.2006,7,53,51,126,94,21,4,2,0.24060150375939848,0.2803,302,134,84,0.6147,3.1882,74,30,4,1849.0000,1605,303,101,232,10,NULL,NULL,NULL,NULL,1,NULL,NULL,N
boyercl02,Player,1725,0.2415,162,654,645,1396,1001,200,33,41,0.29883059418457647,0.3716,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1689,1902,3810,443,NULL,NULL,NULL,NULL,NULL,1,NULL,N
mclaide01,Player,285,0.1331,1,31,32,82,74,5,2,1,0.16589147286821707,0.1526,280,131,91,0.5901,3.3929,105,29,2,1885.9999,1282,280,154,212,15,NULL,NULL,NULL,NULL,3,8,NULL,N
grantmu01,Player,667,0.1779,6,65,80,135,102,25,2,2,0.21614906832298136,0.2398,571,145,119,0.5492,3.6307,89,18,53,2441.6666,1267,571,162,376,40,NULL,NULL,NULL,NULL,2,2,NULL,N
ramospe01,Player,696,0.1550,15,56,76,109,82,9,3,2,0.18244170096021947,0.2404,582,117,160,0.4224,4.0804,73,13,55,2355.6666,1305,582,146,328,33,NULL,NULL,NULL,NULL,1,NULL,NULL,N
jossad01,Player,296,0.1444,1,51,46,118,90,21,6,10,0.19839449541284404,0.1885,286,160,97,0.6226,1.8874,234,45,5,2327.0000,920,295,185,848,24,NULL,NULL,NULL,NULL,NULL,1,NULL,Y
macphla99,Pioneer/Executive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
mayswi01,Player,2992,0.3017,660,1903,2062,3283,1960,523,140,338,0.3838942307692308,0.5575,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2929,7752,233,121,NULL,NULL,NULL,NULL,24,32,NULL,Y
aparilu01,Player,2601,0.2617,83,791,1335,2677,2108,394,92,506,0.3107778480440871,0.3425,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2583,4548,8016,1553,NULL,NULL,NULL,NULL,13,15,NULL,N
howarfr01,Player,1895,0.2734,382,1119,864,1774,1112,245,35,8,0.3524367002450313,0.4986,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1769,4412,277,213,226,93,133,6.0000,4,4,NULL,N
perraro01,Player,737,0.0958,0,3,6,16,14,1,1,0,0.14689265536723164,0.1138,737,79,74,0.5163,2.7889,0,0,179,1174.6668,687,737,45,222,12,NULL,NULL,NULL,NULL,NULL,2,NULL,N
pappami01,Player,527,0.1230,20,67,72,132,96,13,3,1,0.1568627450980392,0.1966,520,209,164,0.5603,3.3983,129,43,4,3186.0001,1728,521,245,486,38,NULL,NULL,NULL,NULL,3,NULL,NULL,N
callijo01,Player,1886,0.2641,226,840,926,1757,1121,321,89,74,0.3314378554021121,0.4411,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1777,3349,175,34,NULL,NULL,NULL,NULL,4,1,NULL,N
lanieha01,Player,1196,0.2277,8,273,297,843,704,111,20,11,0.2545313309166235,0.2749,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1221,2041,3408,598,486,254,232,3.0000,NULL,NULL,2,N
shortch02,Player,506,0.1263,0,24,29,88,81,5,2,1,0.14623955431754876,0.1392,501,135,132,0.5056,3.4297,88,24,18,2324.9999,1629,502,112,359,22,NULL,NULL,NULL,NULL,2,NULL,NULL,N
ageeto01,Player,1129,0.2554,130,433,558,999,672,170,27,167,0.31954450383453403,0.4123,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1073,2371,53,18,NULL,NULL,NULL,NULL,2,3,NULL,N
allenbe01,Player,1139,0.2394,73,351,357,815,581,140,21,13,0.31403000789681496,0.3572,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1023,2031,2347,558,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
alleyge01,Player,1195,0.2544,55,342,442,999,760,140,44,63,0.3101028999064546,0.3545,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1138,1879,3641,805,NULL,NULL,NULL,NULL,2,4,NULL,N
beaucji01,Player,393,0.2315,14,90,79,153,117,18,4,6,0.2876712328767123,0.3343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,184,755,46,57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
bolinbo01,Player,496,0.1631,6,35,39,69,53,9,1,1,0.23210412147505424,0.2317,495,88,75,0.5399,3.4036,32,10,50,1576.0000,1175,495,87,190,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
culpra01,Player,322,0.1229,1,34,40,74,63,8,2,0,0.16057233704292528,0.1478,322,122,101,0.5471,3.5795,80,22,1,1898.3332,1411,322,135,237,15,NULL,NULL,NULL,NULL,2,NULL,NULL,N
fisheed02,Player,690,0.1220,0,8,11,30,24,5,1,0,0.15625,0.1504,690,85,70,0.5484,3.4101,7,2,81,1538.6668,812,690,107,262,17,NULL,NULL,NULL,NULL,1,1,NULL,N
gladdfr01,Player,450,0.0159,0,3,1,1,1,0,0,0,0.015625,0.0159,450,48,34,0.5854,3.1298,0,0,109,600.9999,394,450,33,87,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
mayje01,Player,556,0.2338,15,130,120,357,269,63,10,1,0.3073770491803279,0.3176,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,525,2649,248,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
paganjo01,Player,1326,0.2499,52,372,387,922,706,138,26,46,0.2975206611570248,0.3437,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1136,1470,2292,359,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
pepitjo01,Player,1397,0.2580,219,721,606,1315,903,158,35,41,0.3011717319663127,0.4316,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1449,9036,650,785,NULL,NULL,NULL,NULL,3,4,NULL,N
reeseri01,Player,866,0.2535,52,245,248,512,370,73,17,16,0.3116531165311653,0.3837,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,714,4109,269,353,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
stahlla01,Player,730,0.2324,36,163,167,400,287,58,19,22,0.29195524773574855,0.3510,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,484,992,56,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
stephjo03,Player,12,NULL,0,0,0,0,0,0,0,0,NULL,NULL,12,2,5,0.2857,6.0923,0,0,0,65.0000,56,12,2,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
stewaji01,Player,777,0.2366,8,112,164,336,269,45,14,38,0.3056962025316456,0.3049,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,504,628,541,114,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
torboje01,Player,574,0.2135,8,101,78,297,244,42,3,3,0.26790450928381965,0.2653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,559,2998,214,31,1352,634,718,4.8182,NULL,NULL,2,N
gileswa99,Pioneer/Executive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
wilsoha01,Player,1348,0.3069,244,1063,884,1461,884,266,67,52,0.3951228456178951,0.5447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1262,2821,116,31,NULL,NULL,NULL,NULL,NULL,8,NULL,Y
kalinal01,Player,2834,0.2973,399,1583,1622,3007,2035,498,75,137,0.37560595567867033,0.4796,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2625,5938,235,126,NULL,NULL,NULL,NULL,18,20,NULL,Y
snidedu01,Player,2143,0.2955,407,1333,1259,2116,1266,358,85,99,0.37971899816737936,0.5397,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1918,4099,123,18,NULL,NULL,NULL,NULL,8,6,NULL,Y
cepedor01,Player,2124,0.2966,379,1365,1131,2351,1528,417,27,142,0.34990219767575653,0.4994,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1918,14829,1030,1195,NULL,NULL,NULL,NULL,11,7,NULL,N
santoro01,Player,2243,0.2768,342,1331,1138,2254,1480,365,67,35,0.3623574549717574,0.4641,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2201,2100,4717,449,NULL,NULL,NULL,NULL,9,11,NULL,N
cashno01,Player,2089,0.2714,377,1103,1046,1820,1161,241,41,43,0.3741289750411757,0.4883,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1954,15173,1317,1347,NULL,NULL,NULL,NULL,5,2,NULL,N
alouma01,Player,1667,0.3070,31,427,780,1777,1460,236,50,156,0.3445255474452555,0.3811,1,0,0,NULL,0.0000,0,0,0,2.0000,3,1481,3794,176,155,NULL,NULL,NULL,NULL,2,1,NULL,N
aloufe01,Player,2082,0.2863,206,852,985,2101,1487,359,49,107,0.32774603174603173,0.4328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2006,6537,322,330,2054,1033,1021,3.0000,3,1,2,N
stottme01,Player,366,0.1602,7,57,54,120,94,13,6,0,0.2126865671641791,0.2216,360,164,139,0.5413,2.9692,152,40,1,2661.3334,1257,360,242,570,38,NULL,NULL,NULL,NULL,5,1,NULL,N
blassst01,Player,295,0.1722,1,37,42,94,83,7,3,0,0.1875,0.2015,282,103,76,0.5754,3.6285,57,16,2,1597.3335,896,283,137,251,19,NULL,NULL,NULL,NULL,1,NULL,NULL,N
hickmji02,Player,1421,0.2521,159,560,518,1002,655,163,25,17,0.334589800443459,0.4258,1,0,0,NULL,4.5000,0,0,0,2.0000,0,1258,3947,392,243,NULL,NULL,NULL,NULL,1,NULL,NULL,N
jacksso01,Player,936,0.2511,7,162,396,767,651,81,28,126,0.3084308430843084,0.3028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,849,1392,1820,282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
mcmahdo02,Player,874,0.1369,0,9,8,23,19,4,0,0,0.1853932584269663,0.1607,874,90,68,0.5696,2.9596,0,0,153,1310.6669,1003,874,83,187,12,NULL,NULL,NULL,NULL,1,NULL,NULL,N
akerja01,Player,496,0.0761,0,4,3,7,5,2,0,0,0.09574468085106383,0.0978,495,47,45,0.5109,3.2815,0,0,123,746.0001,404,495,65,167,20,NULL,NULL,NULL,NULL,NULL,1,NULL,N
barbest01,Player,466,0.1155,5,27,24,65,53,5,2,0,0.173841059602649,0.1581,466,121,106,0.5330,3.3632,59,21,13,1999.0001,1309,466,106,372,31,NULL,NULL,NULL,NULL,2,NULL,NULL,N
bartobo01,Player,393,0.2259,9,66,54,237,194,31,3,3,0.2868352223190933,0.2869,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,380,1986,185,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
boccajo01,Player,551,0.2189,26,148,117,320,233,56,5,3,0.26662444585180495,0.3174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,511,2477,243,126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
brownla01,Player,1129,0.2328,47,254,331,803,635,108,13,22,0.299658882183154,0.3126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1096,1665,2585,525,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
cannich01,Player,740,0.2349,18,169,132,458,362,66,12,3,0.3191681735985534,0.3087,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,715,3162,333,42,NULL,NULL,NULL,NULL,1,NULL,NULL,N
casanpa01,Player,859,0.2251,50,252,214,627,478,87,12,2,0.2523972602739726,0.3187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,811,4040,395,65,NULL,NULL,NULL,NULL,1,1,NULL,N
clarkho01,Player,1272,0.2556,27,304,548,1230,1030,150,23,151,0.3080759639363131,0.3131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1187,2802,3383,738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
edwarjo01,Player,1470,0.2416,81,524,430,1106,791,202,32,15,0.3111154675553813,0.3529,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1392,8925,703,105,NULL,NULL,NULL,NULL,3,3,NULL,N
gagliph01,Player,702,0.2381,14,159,150,336,265,50,7,5,0.3157564344005022,0.3133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,397,697,570,106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
gosgeji01,Player,705,0.2264,30,177,197,411,298,67,16,25,0.3094192288921425,0.3306,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,580,1162,36,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
huntro01,Player,1483,0.2730,39,370,745,1429,1144,223,23,65,0.36779521056977704,0.3467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1420,2822,3807,713,NULL,NULL,NULL,NULL,2,1,NULL,N
kennejo03,Player,856,0.2251,32,185,237,475,349,77,17,14,0.28059440559440557,0.3232,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,825,886,1456,239,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
koscoan01,Player,658,0.2364,73,267,204,464,308,75,8,5,0.27264015333013897,0.3943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,542,1220,73,48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
krausle02,Player,334,0.1328,6,24,23,47,31,9,1,1,0.195822454308094,0.2147,321,68,91,0.4277,4.0034,21,5,21,1283.6668,721,321,84,153,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
linzyfr01,Player,516,0.1488,1,3,5,18,16,0,1,0,0.176,0.1901,516,62,57,0.5210,2.8543,0,0,111,816.6667,358,516,51,236,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
menkede01,Player,1598,0.2504,101,606,605,1270,904,225,40,34,0.34251700680272107,0.3703,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1661,3108,3688,687,NULL,NULL,NULL,NULL,2,NULL,NULL,N
millebo04,Player,707,0.1104,0,8,8,33,30,1,2,0,0.1523809523809524,0.1271,694,69,81,0.4600,3.3706,7,0,51,1551.3334,895,694,106,335,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
milleno01,Player,540,0.2383,24,159,166,325,223,68,10,16,0.32278889606197547,0.3556,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,382,570,23,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
murreiv01,Player,564,0.2358,33,123,126,308,219,41,15,20,0.26466275659824046,0.3660,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,383,921,42,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
pizarju01,Player,496,0.2021,8,66,72,133,105,18,2,1,0.23680456490727533,0.2720,488,131,105,0.5551,3.4331,79,17,28,2034.3335,1522,488,74,299,15,NULL,NULL,NULL,NULL,2,NULL,NULL,N
rayji01,Player,309,0.1368,0,6,4,16,16,0,0,0,0.15833333333333333,0.1368,308,43,30,0.5890,3.5990,1,0,25,617.6667,407,308,26,70,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
reichri01,Player,997,0.2613,116,445,391,864,615,109,24,40,0.3259562841530055,0.4140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,895,1621,55,17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
richepe01,Player,446,0.1448,1,15,21,43,36,5,1,2,0.17207792207792208,0.1785,429,80,73,0.5229,3.1887,22,3,51,1165.6665,925,429,53,168,14,NULL,NULL,NULL,NULL,2,NULL,NULL,N
ryanmi02,Player,636,0.1927,28,161,146,370,270,60,12,4,0.2520364159080019,0.2802,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,632,3473,325,45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
schaapa01,Player,1128,0.2444,57,323,436,869,654,132,26,43,0.34125636672325976,0.3443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1095,775,2112,165,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
selmadi01,Player,324,0.1724,0,7,13,35,28,5,2,1,0.19523809523809524,0.2167,307,42,54,0.4375,3.6214,11,6,31,840.0001,681,310,52,157,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
simsdu01,Player,843,0.2395,100,310,263,580,394,80,6,6,0.33987161198288157,0.4013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,761,4206,360,81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
vealebo01,Player,399,0.1143,0,18,26,72,64,7,1,0,0.1388888888888889,0.1286,397,120,95,0.5581,3.0748,78,20,21,1926.0000,1703,397,37,270,19,NULL,NULL,NULL,NULL,2,NULL,NULL,N
kleinch01,Player,1753,0.3201,300,1201,1168,2076,1304,398,74,79,0.3787857444710523,0.5430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1601,3250,194,39,NULL,NULL,NULL,NULL,2,11,NULL,Y
yawketo99,Pioneer/Executive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
gibsobo01,Player,596,0.2063,24,144,132,274,201,44,5,13,0.24347212420606917,0.3012,528,251,174,0.5906,2.9148,255,56,6,3884.3334,3117,528,291,484,46,NULL,NULL,NULL,NULL,9,19,NULL,Y
killeha01,Player,2435,0.2560,573,1584,1283,2086,1199,290,24,19,0.3756484589563625,0.5085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2241,8849,1963,767,NULL,NULL,NULL,NULL,13,8,NULL,N
maricju01,Player,475,0.1654,4,75,73,202,167,29,2,2,0.19085173501577288,0.2023,471,243,142,0.6312,2.8894,244,52,2,3507.3332,2303,471,291,577,27,NULL,NULL,NULL,NULL,10,5,NULL,N
